Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Ketone Biosynthetic Process (GO:0010566)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	DGKQ
GO_Biological_Process_2023	Regulation Of Male Gonad Development (GO:2000018)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	SRY
GO_Biological_Process_2023	Regulation Of Metallopeptidase Activity (GO:1905048)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	TIMP1
GO_Biological_Process_2023	Regulation Of Microtubule Binding (GO:1904526)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	TTBK2
GO_Biological_Process_2023	Regulation Of Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070432)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	ZNRF4
GO_Biological_Process_2023	Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	TREM2
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	MSTN
GO_Biological_Process_2023	Regulation Of Striated Muscle Cell Differentiation (GO:0051153)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	RBM24
GO_Biological_Process_2023	Regulation Of Systemic Arterial Blood Pressure By Renin-Angiotensin (GO:0003081)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	ENPEP
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	KIT
GO_Biological_Process_2023	Regulation Of Vitamin D Receptor Signaling Pathway (GO:0070562)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	SNAI2
GO_Biological_Process_2023	Response To Hepatocyte Growth Factor (GO:0035728)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	NELL1
GO_Biological_Process_2023	Serine Transport (GO:0032329)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	SLC7A10
GO_Biological_Process_2023	Short-Chain Fatty Acid Metabolic Process (GO:0046459)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	ACSM1
GO_Biological_Process_2023	Skeletal Muscle Cell Differentiation (GO:0035914)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	KLHL40
GO_Biological_Process_2023	Smooth Muscle Cell Migration (GO:0014909)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	ITGB3
GO_Biological_Process_2023	Spinal Cord Dorsal/Ventral Patterning (GO:0021513)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	CHRD
GO_Biological_Process_2023	Sterol Catabolic Process (GO:0016127)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	CYP46A1
GO_Biological_Process_2023	Sulfur Amino Acid Catabolic Process (GO:0000098)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	FMO1
GO_Biological_Process_2023	Synaptic Signaling (GO:0099536)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	DTNB
GO_Biological_Process_2023	Synaptic Vesicle Budding From Presynaptic Endocytic Zone Membrane (GO:0016185)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	SNAP91
GO_Biological_Process_2023	Transepithelial Chloride Transport (GO:0030321)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	CLCNKA
GO_Biological_Process_2023	Type B Pancreatic Cell Development (GO:0003323)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	BMP5
GO_Biological_Process_2023	Vascular Associated Smooth Muscle Contraction (GO:0014829)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	EDNRA
GO_Biological_Process_2023	Vascular Wound Healing (GO:0061042)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	NDNF
GO_Biological_Process_2023	Very Long-Chain Fatty Acid Catabolic Process (GO:0042760)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	SLC27A2
GO_Biological_Process_2023	Vitamin A Metabolic Process (GO:0006776)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	RPE65
GO_Biological_Process_2023	White Fat Cell Differentiation (GO:0050872)	1/6	0.7501433971701644	0.9999963664018776	0	0	0.7691711100339311	0.2211296904476467	FFAR4
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	17/93	0.7509685631338541	0.9999963664018776	0	0	0.8597419644000512	0.2462227805685601	CHGA;TGFB1;SYK;MMP1;BIK;PLEK;TNF;SMPD3;VIL1;TCL1A;CLDN3;HYAL1;CDK2;SDC1;EMILIN1;BMF;TPPP
GO_Biological_Process_2023	Amide Biosynthetic Process (GO:0043604)	9/51	0.7527068858992393	0.9999963664018776	0	0	0.8237875529036287	0.2340210644625782	CERS3;FA2H;GLS2;ASMT;ALOX12B;DEGS2;TLCD3B;ALOXE3;GLS
GO_Biological_Process_2023	Microtubule Bundle Formation (GO:0001578)	9/51	0.7527068858992393	0.9999963664018776	0	0	0.8237875529036287	0.2340210644625782	CFAP74;SPEF1;CAPN6;DNAAF1;CFAP46;FOXJ1;KIF20A;TPPP;GAS2L2
GO_Biological_Process_2023	Cellular Response To Growth Factor Stimulus (GO:0071363)	29/155	0.7530294167062781	0.9999963664018776	0	0	0.884409351832485	0.2508635846168055	CXCL8;STMN2;NDNF;LRP2;ADAMTS12;EGFR;ACVR1C;IBSP;HJV;HYAL1;CCL5;HAS1;CCL2;HAS2;NOS1;PLK5;TGFB1;ANXA1;WNT5A;PDE2A;OVOL2;VIL1;NR4A1;NELL1;SFRP1;SNAI2;GAS1;VSTM2A;CD44
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway (GO:0097191)	12/67	0.7541658049425153	0.9999963664018776	0	0	0.8386877278250304	0.2366299006895701	BCL2L10;CASP8;TGFB1;BCL2A1;CD70;CD27;FASLG;TNF;FGFR3;TLR3;BCL2L2;BOK
GO_Biological_Process_2023	Negative Regulation Of Protein Kinase Activity (GO:0006469)	16/88	0.7544120442984784	0.9999963664018776	0	0	0.8541311927349388	0.2407083336487275	PTPRT;PTPRR;CAV1;PTK6;ADARB1;SRCIN1;LILRB4;PYCARD;PTPRC;CAMK2N1;CAMK2N2;ACP4;PYDC1;TRIB3;SFN;SNCA
GO_Biological_Process_2023	Regulation Of Wnt Signaling Pathway (GO:0030111)	20/109	0.7575337926408344	0.9999963664018776	0	0	0.8636392237971345	0.2398214990065076	RNF43;AMER2;AMER3;SHISA2;TSKU;DKK4;SFRP4;DEPDC1B;SFRP1;TERT;DAAM2;WIF1;SFRP5;RSPO3;RSPO1;SOX7;FOLR1;RSPO4;MDFI;TLR2
GO_Biological_Process_2023	Dendrite Morphogenesis (GO:0048813)	6/35	0.7576539625333222	0.9999963664018776	0	0	0.7954547356266055	0.2207613686503733	DLG4;PAK3;MAPK8IP2;SHANK3;ZNF365;SHANK1
GO_Biological_Process_2023	Response To Exogenous dsRNA (GO:0043330)	6/35	0.7576539625333222	0.9999963664018776	0	0	0.7954547356266055	0.2207613686503733	IFIH1;IFNA6;IFNE;IFNW1;TLR3;IFNA21
GO_Biological_Process_2023	Skeletal Muscle Organ Development (GO:0060538)	6/35	0.7576539625333222	0.9999963664018776	0	0	0.7954547356266055	0.2207613686503733	POPDC3;MYH7B;MYMX;CAV1;SIX1;STRA6
GO_Biological_Process_2023	Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	26/140	0.7580290194770131	0.9999963664018776	0	0	0.8764101181996689	0.24279505871196	CCL14;DRAXIN;PTPRU;AMER2;TSKU;WNT11;MDK;WIF1;NKX2-5;IGFBP1;RNF43;CAV1;IGFBP2;WNT5A;DKKL1;SHISA2;TPBGL;SHISA6;DKK4;GREM1;SFRP4;SFRP1;SFRP5;HECW1;SNAI2;MDFI
GO_Biological_Process_2023	Iron Ion Transport (GO:0006826)	4/24	0.760399756459464	0.9999963664018776	0	0	0.7690031530439001	0.2106384139232377	STEAP3;SLC40A1;CP;LTF
GO_Biological_Process_2023	Lipid Translocation (GO:0034204)	4/24	0.760399756459464	0.9999963664018776	0	0	0.7690031530439001	0.2106384139232377	ATP8A2;ATP8A1;ABCB4;ABCA7
GO_Biological_Process_2023	Photoperiodism (GO:0009648)	4/24	0.760399756459464	0.9999963664018776	0	0	0.7690031530439001	0.2106384139232377	PER3;CRTC1;CRY2;TP53
GO_Biological_Process_2023	Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	4/24	0.760399756459464	0.9999963664018776	0	0	0.7690031530439001	0.2106384139232377	SLC2A10;TGFB1I1;THBS1;HIPK2
GO_Biological_Process_2023	Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	4/24	0.760399756459464	0.9999963664018776	0	0	0.7690031530439001	0.2106384139232377	SLC2A10;TGFB1I1;THBS1;HIPK2
GO_Biological_Process_2023	Regulation Of Execution Phase Of Apoptosis (GO:1900117)	4/24	0.760399756459464	0.9999963664018776	0	0	0.7690031530439001	0.2106384139232377	CIDEA;CEL;TP53;BOK
GO_Biological_Process_2023	Regulation Of Muscle Cell Differentiation (GO:0051147)	4/24	0.760399756459464	0.9999963664018776	0	0	0.7690031530439001	0.2106384139232377	MAPK11;MYOCD;TCF23;NID1
GO_Biological_Process_2023	Regulation Of Ruffle Assembly (GO:1900027)	4/24	0.760399756459464	0.9999963664018776	0	0	0.7690031530439001	0.2106384139232377	P2RY12;CARMIL2;CAV1;USP17L2
GO_Biological_Process_2023	Regulation Of Supramolecular Fiber Organization (GO:1902903)	4/24	0.760399756459464	0.9999963664018776	0	0	0.7690031530439001	0.2106384139232377	CAMSAP3;MAP1A;MAPRE3;AEBP1
GO_Biological_Process_2023	DNA Duplex Unwinding (GO:0032508)	7/41	0.7704191103282916	0.9999963664018776	0	0	0.7914977155910908	0.2064389194348928	GINS1;GINS2;CDC45;RAD51;GINS4;MCM5;MCM2
GO_Biological_Process_2023	Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	7/41	0.7704191103282916	0.9999963664018776	0	0	0.7914977155910908	0.2064389194348928	PYCARD;BIK;PLAUR;BMF;AVP;MMP9;TP53
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	5/30	0.7713348016481127	0.9999963664018776	0	0	0.7689471130519165	0.199643858404763	SPI1;CASP8;TNFRSF10C;FASLG;TNF
GO_Biological_Process_2023	Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912)	5/30	0.7713348016481127	0.9999963664018776	0	0	0.7689471130519165	0.199643858404763	TGFB1;PLEK;ADIPOQ;CBFA2T3;FBP1
GO_Biological_Process_2023	Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)	5/30	0.7713348016481127	0.9999963664018776	0	0	0.7689471130519165	0.199643858404763	CARMIL2;CARMIL3;GMFG;PICK1;WASF1
GO_Biological_Process_2023	Regulation Of Protein Localization To Nucleus (GO:1900180)	9/52	0.7735884721143126	0.9999963664018776	0	0	0.8045788766278505	0.2065476566481815	NGFR;SHH;TGFB1;DTX3L;LIF;CDK1;F2;PARP9;LILRB4
GO_Biological_Process_2023	Blood Vessel Diameter Maintenance (GO:0097746)	6/36	0.782093192756356	0.9999963664018776	0	0	0.7688910458626547	0.1889790971045157	CRP;EDNRA;KEL;F2RL1;NOS1;KNG1
GO_Biological_Process_2023	Lytic Vacuole Organization (GO:0080171)	6/36	0.782093192756356	0.9999963664018776	0	0	0.7688910458626547	0.1889790971045157	GRN;HOOK1;ACP4;CLVS2;ACP3;CLVS1
GO_Biological_Process_2023	Regulation Of Erythrocyte Differentiation (GO:0045646)	6/36	0.782093192756356	0.9999963664018776	0	0	0.7688910458626547	0.1889790971045157	LYN;MAPK11;SPI1;MAFB;NCKAP1L;HOXA5
GO_Biological_Process_2023	Negative Regulation Of Hydrolase Activity (GO:0051346)	8/47	0.7822234102680664	0.9999963664018776	0	0	0.7885409079873755	0.1936773870816771	CSTA;CAMK2A;APOA2;NOS1;USP17L2;NEIL1;SERPINA5;PLIN5
GO_Biological_Process_2023	Secondary Alcohol Metabolic Process (GO:1902652)	8/47	0.7822234102680664	0.9999963664018776	0	0	0.7885409079873755	0.1936773870816771	CETP;ABCA5;CYP11A1;IDH1;CYP11B1;APOA2;ANGPTL3;TSKU
GO_Biological_Process_2023	Body Fluid Secretion (GO:0007589)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	ERBB4;VIP
GO_Biological_Process_2023	Branching Involved In Blood Vessel Morphogenesis (GO:0001569)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	NELL1;SHH
GO_Biological_Process_2023	Cardiac Left Ventricle Morphogenesis (GO:0003214)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	RYR2;NPY5R
GO_Biological_Process_2023	Cardiocyte Differentiation (GO:0035051)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	GREM1;MYOCD
GO_Biological_Process_2023	Cytoplasmic Sequestering Of Protein (GO:0051220)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	PKD1;MDFI
GO_Biological_Process_2023	Embryonic Hemopoiesis (GO:0035162)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	THPO;KIT
GO_Biological_Process_2023	Endothelial Cell Differentiation (GO:0045446)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	SCUBE1;FSTL1
GO_Biological_Process_2023	Glomerular Filtration (GO:0003094)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	TMEM63C;JCHAIN
GO_Biological_Process_2023	Interleukin-6-Mediated Signaling Pathway (GO:0070102)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	SPI1;ST18
GO_Biological_Process_2023	Mitochondrial Fission (GO:0000266)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	UCP2;MTFR2
GO_Biological_Process_2023	Negative Regulation Of Translational Initiation (GO:0045947)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	PAIP2B;EIF4EBP1
GO_Biological_Process_2023	Positive Regulation Of Glycoprotein Biosynthetic Process (GO:0010560)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	CCL21;SLC2A10
GO_Biological_Process_2023	Positive Regulation Of Heterochromatin Formation (GO:0031453)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	ATF7IP2;CDK2
GO_Biological_Process_2023	Positive Regulation Of Keratinocyte Differentiation (GO:0045618)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	ETV4;PLAAT4
GO_Biological_Process_2023	Purine Ribonucleoside Bisphosphate Metabolic Process (GO:0034035)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	SULT1A1;SULT1A2
GO_Biological_Process_2023	Regulation Of Fatty Acid Beta-Oxidation (GO:0031998)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	TWIST1;PLIN5
GO_Biological_Process_2023	Regulation Of Gastrulation (GO:0010470)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	OTX2;FOXA2
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	CD74;CD44
GO_Biological_Process_2023	Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	TNF;CNDP1
GO_Biological_Process_2023	Regulation Of Oxidoreductase Activity (GO:0051341)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	GZMA;HP
GO_Biological_Process_2023	Suppression Of Viral Release By Host (GO:0044790)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	TRIM5;TRIM21
GO_Biological_Process_2023	Synaptic Vesicle Localization (GO:0097479)	2/13	0.7829956851495385	0.9999963664018776	0	0	0.6991515151515152	0.1710321023388598	KIF5C;KIF5A
GO_Biological_Process_2023	Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314)	3/19	0.783368158129665	0.9999963664018776	0	0	0.7209475024248303	0.1760211381955329	ARPC1B;WIPF3;IQGAP2
GO_Biological_Process_2023	Atrioventricular Valve Morphogenesis (GO:0003181)	3/19	0.783368158129665	0.9999963664018776	0	0	0.7209475024248303	0.1760211381955329	OLFM1;GATA4;SOX4
GO_Biological_Process_2023	Embryonic Digestive Tract Development (GO:0048566)	3/19	0.783368158129665	0.9999963664018776	0	0	0.7209475024248303	0.1760211381955329	SOX11;TNF;STRA6
GO_Biological_Process_2023	Ganglioside Metabolic Process (GO:0001573)	3/19	0.783368158129665	0.9999963664018776	0	0	0.7209475024248303	0.1760211381955329	ST8SIA3;ST8SIA4;ST6GALNAC5
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771)	3/19	0.783368158129665	0.9999963664018776	0	0	0.7209475024248303	0.1760211381955329	PYCARD;TP53;HIPK2
GO_Biological_Process_2023	Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922)	3/19	0.783368158129665	0.9999963664018776	0	0	0.7209475024248303	0.1760211381955329	SLC22A13;APOC1;TRIB3
GO_Biological_Process_2023	Nucleotide Biosynthetic Process (GO:0009165)	3/19	0.783368158129665	0.9999963664018776	0	0	0.7209475024248303	0.1760211381955329	RRM2;ME1;NMNAT2
GO_Biological_Process_2023	Vesicle Docking (GO:0048278)	3/19	0.783368158129665	0.9999963664018776	0	0	0.7209475024248303	0.1760211381955329	STX1B;STX11;STX1A
GO_Biological_Process_2023	Xenobiotic Catabolic Process (GO:0042178)	3/19	0.783368158129665	0.9999963664018776	0	0	0.7209475024248303	0.1760211381955329	CYP2A6;CYP2C8;NOS1
GO_Biological_Process_2023	Peptidyl-Threonine Phosphorylation (GO:0018107)	10/58	0.7853525381208484	0.9999963664018776	0	0	0.8007954821471945	0.1934902615313285	HIPK4;CSNK2A3;CDC42BPG;CHEK1;CAMK2A;CDK1;MAP3K10;TTBK1;HIPK2;CDK5R1
GO_Biological_Process_2023	Carbohydrate Biosynthetic Process (GO:0016051)	4/25	0.7890398229924043	0.9999963664018776	0	0	0.7323377568344825	0.1735189998351366	FUT9;FUT2;B4GALNT2;ST6GALNAC5
GO_Biological_Process_2023	Cellular Response To Hexose Stimulus (GO:0071331)	4/25	0.7890398229924043	0.9999963664018776	0	0	0.7323377568344825	0.1735189998351366	KCNB1;UCP2;PCK1;SOX4
GO_Biological_Process_2023	fatty-acyl-CoA Biosynthetic Process (GO:0046949)	4/25	0.7890398229924043	0.9999963664018776	0	0	0.7323377568344825	0.1735189998351366	ELOVL3;ACSL6;ELOVL7;SLC27A2
GO_Biological_Process_2023	Negative Regulation Of Intracellular Protein Transport (GO:0090317)	4/25	0.7890398229924043	0.9999963664018776	0	0	0.7323377568344825	0.1735189998351366	BARD1;DMTN;SIAH3;USP17L2
GO_Biological_Process_2023	Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)	4/25	0.7890398229924043	0.9999963664018776	0	0	0.7323377568344825	0.1735189998351366	MYOCD;MMP14;TGFB1;RBM24
GO_Biological_Process_2023	Purine Nucleoside Bisphosphate Metabolic Process (GO:0034032)	4/25	0.7890398229924043	0.9999963664018776	0	0	0.7323377568344825	0.1735189998351366	ACSM3;ACSM1;ACSL6;BAAT
GO_Biological_Process_2023	Regulation Of Lysosomal Lumen pH (GO:0035751)	4/25	0.7890398229924043	0.9999963664018776	0	0	0.7323377568344825	0.1735189998351366	OCA2;TASL;GRN;SLC45A2
GO_Biological_Process_2023	Response To Zinc Ion (GO:0010043)	4/25	0.7890398229924043	0.9999963664018776	0	0	0.7323377568344825	0.1735189998351366	GLRA1;GLRA2;SLC30A8;ZACN
GO_Biological_Process_2023	Ribonucleoside Bisphosphate Metabolic Process (GO:0033875)	4/25	0.7890398229924043	0.9999963664018776	0	0	0.7323377568344825	0.1735189998351366	ACSM3;ACSM1;ACSL6;BAAT
GO_Biological_Process_2023	DNA-templated DNA Replication (GO:0006261)	12/69	0.7899000038418681	0.9999963664018776	0	0	0.8091577668350707	0.1908389845664485	GINS1;PRIM2;GINS2;CDC45;RAD51;ORC1;PRIM1;POLE2;GINS4;MCM10;MCM5;MCM2
GO_Biological_Process_2023	Positive Regulation Of Protein Localization (GO:1903829)	15/85	0.7903516993021203	0.9999963664018776	0	0	0.8235304335742079	0.1937579704306205	NECAB2;NGFR;TGFB1;DTX3L;WNT5A;LIF;TREM2;F2;PARP9;TNF;TYROBP;CROCC;MAP1A;CDK1;TMEM35A
GO_Biological_Process_2023	DNA Recombination (GO:0006310)	7/42	0.7924137285592152	0.9999963664018776	0	0	0.7688349514563106	0.1788860882900911	BARD1;RAD51B;RMI2;RAD51;EXO1;XRCC2;DMC1
GO_Biological_Process_2023	Stress-Activated MAPK Cascade (GO:0051403)	7/42	0.7924137285592152	0.9999963664018776	0	0	0.7688349514563106	0.1788860882900911	PTGER4;MAPK11;TNFRSF19;MAP3K10;LGALS9;MAPK8IP2;DUSP9
GO_Biological_Process_2023	Glycoprotein Metabolic Process (GO:0009100)	9/53	0.7931722118500463	0.9999963664018776	0	0	0.7862433220009714	0.1821843052484121	ADAMTS13;FBXO27;FBXO2;ST8SIA3;ST8SIA4;HPSE;PCSK6;FBXO44;GAL3ST4
GO_Biological_Process_2023	Spermatid Development (GO:0007286)	9/53	0.7931722118500463	0.9999963664018776	0	0	0.7862433220009714	0.1821843052484121	KLC3;FAM9B;DPY19L2;DDX25;GALNTL5;RIMBP3C;SEPTIN14;SYCP3;TDRD5
GO_Biological_Process_2023	Fatty Acid Metabolic Process (GO:0006631)	22/122	0.793217408544482	0.9999963664018776	0	0	0.8453252131546894	0.1958262935747055	ACBD7;FAAH;ACSM3;ACSM1;ADIPOQ;ALOX15;CYP4A11;ACSL6;CYP4B1;ALOX12B;AOAH;BAAT;CPT1B;FA2H;LIPC;CYP1A1;ANGPTL3;CYP2E1;LCP1;GPAT2;SLC27A2;ALOXE3
GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	14/80	0.7951383251628273	0.9999963664018776	0	0	0.8152200340384148	0.186880376644959	DPP10;RSC1A1;LRRC15;TGFB1;PRKCE;ARHGEF16;TREM2;AKAP5;TNF;EGFR;VAMP8;MMP14;GBP1;MRAP2
GO_Biological_Process_2023	acyl-CoA Metabolic Process (GO:0006637)	5/31	0.7965323513965648	0.9999963664018776	0	0	0.7393255701115963	0.1681873504070698	ACSM3;ACSM1;ACSL6;HMGCS2;BAAT
GO_Biological_Process_2023	Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)	5/31	0.7965323513965648	0.9999963664018776	0	0	0.7393255701115963	0.1681873504070698	SFRP1;CRY2;ZBTB7A;ISL1;NODAL
GO_Biological_Process_2023	Regulation Of Cell Morphogenesis (GO:0022604)	5/31	0.7965323513965648	0.9999963664018776	0	0	0.7393255701115963	0.1681873504070698	VIL1;NTNG2;CLDN3;PDPN;CD44
GO_Biological_Process_2023	Regulation Of Protein Autophosphorylation (GO:0031952)	5/31	0.7965323513965648	0.9999963664018776	0	0	0.7393255701115963	0.1681873504070698	EPHA7;NLRP12;GPNMB;PDGFD;PDGFC
GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	16/91	0.8006952918612332	0.9999963664018776	0	0	0.8198102651423012	0.1822231741582066	CDT1;DTX3L;EGF;HFE;CAV1;PON1;PLAUR;HIP1R;PARP9;PKD1;MMP9;HIPK2;VTN;TERT;TRIB3;TRIM21
GO_Biological_Process_2023	7-Methylguanosine Cap Hypermethylation (GO:0036261)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SNRPG
GO_Biological_Process_2023	DNA Ligation (GO:0006266)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TOP2A
GO_Biological_Process_2023	ER Overload Response (GO:0006983)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TP53
GO_Biological_Process_2023	NADH Metabolic Process (GO:0006734)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	ME1
GO_Biological_Process_2023	RNA Capping (GO:0036260)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SNRPG
GO_Biological_Process_2023	T Cell Apoptotic Process (GO:0070231)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	FASLG
GO_Biological_Process_2023	TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TLR6
GO_Biological_Process_2023	UV Protection (GO:0009650)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	MFAP4
GO_Biological_Process_2023	Alditol Metabolic Process (GO:0019400)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	COQ2
GO_Biological_Process_2023	Arginine Catabolic Process (GO:0006527)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	NOS1
GO_Biological_Process_2023	Aspartate Family Amino Acid Biosynthetic Process (GO:0009067)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	GOT1
GO_Biological_Process_2023	Blood Coagulation, Intrinsic Pathway (GO:0007597)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	GP1BB
GO_Biological_Process_2023	Cellular Response To Interferon-Alpha (GO:0035457)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	GATA3
GO_Biological_Process_2023	Coronary Vasculature Development (GO:0060976)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	MYOCD
GO_Biological_Process_2023	Coronary Vasculature Morphogenesis (GO:0060977)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	NELL1
GO_Biological_Process_2023	Cytoplasmic Sequestering Of NF-kappaB (GO:0007253)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	IL10
